المعرف,النوع,"رمز المنتج (SKU)",الاسم,"تم النشر","هل هي مميزة؟","إمكانية العرض في الكاتلوج","وصف قصير",الوصف,"تاريخ بدء سعر التخفيض","تاريخ نهاية سعر التخفيض","حالة الضريبة","فئة الضريبة",متوفر؟,المخزون,"انخفاض كمية المخزون","الطلبات المسبقة مسموحة؟","تباع بشكل فردي؟","الوزن (kg)","الطول (cm)","العرض (cm)","الارتفاع (cm)","السماح بمراجعات الزبائن؟","ملاحظة عملية الشراء","سعر التخفيض","السعر الافتراضي",التصنيفات,الوسوم,"فئة الشحن",الصور,"حدود التنزيل","أيام مدة صلاحية التنزيل",الأب,"منتجات مُجمّعة","منتجات يوصى بها","منتجات تسويقية","رابط خارجي","نص الزر",الموضع,"بيانات ميتا: _wpml_word_count","بيانات ميتا: _checkbox_badge_hot","بيانات ميتا: _wc_facebook_sync_enabled","بيانات ميتا: fb_visibility","بيانات ميتا: fb_product_description","بيانات ميتا: _wc_facebook_product_image_source","بيانات ميتا: _wc_facebook_commerce_enabled","بيانات ميتا: _wpml_media_has_media","بيانات ميتا: _wpb_vc_js_status","بيانات ميتا: _wpml_media_duplicate","بيانات ميتا: _wpml_media_featured","بيانات ميتا: _wpml_location_migration_done","بيانات ميتا: fb_product_group_id","بيانات ميتا: fb_product_item_id","بيانات ميتا: _yoast_wpseo_content_score","بيانات ميتا: _yoast_wpseo_estimated-reading-time-minutes","بيانات ميتا: _yoast_wpseo_wordproof_timestamp","اسم السمة 1","قيمة/قيم السمة 1","عرض السمة 1","سمة عالمية 1","اسم السمة 2","قيمة/قيم السمة 2","عرض السمة 2","سمة عالمية 2","بيانات ميتا: _yoast_wpseo_primary_product_cat","بيانات ميتا: _yoast_wpseo_focuskw","بيانات ميتا: _yoast_wpseo_metadesc","بيانات ميتا: _yoast_wpseo_linkdex","بيانات ميتا: _oembed_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_time_12d42a806dc672d81f1b6eda3d16290d","بيانات ميتا: _oembed_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_time_0224b2a9772e4ceac1f5fcb08e0c57b7","بيانات ميتا: _oembed_277d867882773c77793b32f3037a5db5","بيانات ميتا: _oembed_time_277d867882773c77793b32f3037a5db5","بيانات ميتا: _vi_wad_aliexpress_variation_id","بيانات ميتا: _vi_wad_aliexpress_variation_attr","بيانات ميتا: fb_product_image","بيانات ميتا: fb_product_price"
8013,variation,,"كرانيش فيوتك ديكور 50ML O03 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57,,,,,,,id:8012,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8025,variation,,"كرانيش فيوتك ديكور 50ML O59 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55,,,,,,,id:8022,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,5953430174710922,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8028,variation,,"كرانيش فيوتك زاويه CBR102 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,,,,id:8027,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8034,variation,,"كرانيش فيوتك ديكور زاويه CBR103 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,,,,id:8031,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8040,variation,,"صرر فيوتك ديكورCEILING CENTER CC16 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,59,,,,,,,id:8035,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8046,variation,,"الكرانيش بيوتيك ديكور WP 200 O10-CORNICES - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,23,,,,,,,id:8043,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8051,variation,,"صرر فيوتك ديكور CEILING CENTER CC66 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,90,,,,,,,id:8050,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8055,variation,,"كرانيش بيوتك ديكور PU216/O57 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,32,,,,,,,id:8054,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8061,variation,,"صرر فيوتك ديكور CEILING CENTER CC04 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64,,,,,,,id:8058,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8063,variation,,"كرانيش بيوتك ديكور WP213/O220 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,19,,,,,,,id:8062,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8067,variation,,"صرر فيوتك ديكور CC05 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,82,,,,,,,id:8066,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8072,variation,,"صرر فيوتك ديكور CC01 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,74,,,,,,,id:8071,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8077,variation,,"صرر فيوتك ديكور CC22 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,91,,,,,,,id:8076,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8090,variation,,"كرانيش فيوتك ديكور PU108/O29 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,,,,id:8081,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8100,variation,,"صرر فيوتك ديكور CEILING CENTER CC34 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,99,,,,,,,id:8099,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8104,variation,,"صرر فيوتك ديكور CEILING CENTER CC019 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,84,,,,,,,id:8103,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8110,variation,,"صرر فيوتك ديكور CEILING CENTER CCO9 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,131,,,,,,,id:8109,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8116,variation,,"كرانيش بيوتيك ديكور PU 215 O15 -CORNICES - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,29,,,,,,,id:8113,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8127,variation,,"زوايا فيوتك ديكور O220 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,20,,,,,,,id:8125,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8134,variation,,"كرانيش فيوتك ديكور O15 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30,,,,,,,id:8132,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8140,variation,,"زوايا فيوتك ديكور حوائط ED30 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33,,,,,,,id:8139,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8148,variation,,"زاويا فيوتك ديكور حوائط ED40 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33,,,,,,,id:8147,,,,,,0,"{""total"":14,""to_translate"":{""en"":14}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8156,variation,,"كرانيش فيوتك ديكور O29 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,42,,,,,,,id:8155,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8161,variation,,"كرانيش فيوتك ديكور O35 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,55,,,,,,,id:8160,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8166,variation,,"كرانيش فيوتك ديكور O71 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,71,,,,,,,id:8165,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8170,variation,,"كرانيش فيوتك ديكور O51 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,,,,id:8169,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8174,variation,,"كرانيش فيوتك ديكور O145 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,77,,,,,,,id:8173,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8181,variation,,"صرر فيوتك ديكور CC36 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,156,,,,,,,id:8179,,,,,,0,"{""total"":13,""to_translate"":{""en"":13}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8186,variation,,"صرر فيوتك ديكور CEILING CENTER CC18 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,181,,,,,,,id:8185,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8193,variation,,"كرانيش بيوتيك ديكور PU 219 O58-CORNICES - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,60,,,,,,,id:8190,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8256,variation,,"كرانيش بيوتك ديكور WP 212/O260 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,40,,,,,,,id:8255,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8265,variation,,"كرانيش بيوتيك ديكور  PU 217 O49 -CORNICES - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,52,,,,,,,id:8264,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8270,variation,,"ديكور حوائط فيوتك WALL ANGELS ED60 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,id:8269,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8275,variation,,"كرانيش بيوتك ديكور O13/WP 210 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,43,,,,,,,id:8274,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8281,variation,,"كرانيش بيوتك ديكور O19 /PU 119 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,49,,,,,,,id:8280,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8286,variation,,"كورنار بيوتك ديكور CPR 102/W 204 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,21,,,,,,,id:8285,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8290,variation,,"كرانيش فيوتك ديكور O240 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,24,,,,,,,id:8289,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8295,variation,,"كرانيش فيوتك ديكورO221 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38,,,,,,,id:8294,,,,,,0,"{""total"":10,""to_translate"":{""en"":10}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8303,variation,,"كرانيش بيوتك ديكور O71/PU 171 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,62,,,,,,,id:8299,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,5929554993778375,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8305,variation,,"كرانيش بيوتك ديكور CPR 102/PU 128 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,38,,,,,,,id:8304,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8309,variation,,"صرر فيوتك ديكور CC19 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,84,,,,,,,id:8308,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8314,variation,,"كرانيش فيوتك ديكور O06 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,81,,,,,,,id:8313,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8318,variation,,"كرانيش ديكور فيوتك O52 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57,,,,,,,id:8317,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8323,variation,,"كرانيش فيوتك ديكور O25 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,64,,,,,,,id:8322,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8331,variation,,"كرانيش فيوتك ديكور O54 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33,,,,,,,id:8327,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,6094388810657890,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8333,variation,,"كرانيش فيوتك ديكور O121 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,57,,,,,,,id:8332,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8337,variation,,"كرانيش فيوتك ديكور O13 - ابيض",1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,45,,,,,,,id:8336,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,,,,,pa_اللون,%d8%a7%d8%a8%d9%8a%d8%b6,,1,,,,,,,,,,,,,,,,,,
8356,simple,,,'-1,0,visible,"<p><br data-mce-bogus=""1""></p>",,,,taxable,,1,,,0,0,,,,,1,,,,"المطبخ > اجهزة المطبخ > افران",,,,,,,,,,,,0,"{""total"":0,""to_translate"":{""ar"":2,""en"":2}}",,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
8365,simple,,"حوض روكا فوق سطح افقى انسبيرا 55*37 ابيض",'-1,0,visible,,"<div class=""product-info-price"">\n<div class=""product attribute overview"">\n<div class=""value"">\n<div><strong>شركة: روكا </strong>\n<strong>المنشا:</strong>اسباني\n<strong>الموديل:</strong>انسبيرا سوفت جزئي\n<strong>المقاس:</strong>55*37\n<strong>اللون:</strong>ابيض</div>\n</div>\n</div>\n</div>\n<div class=""product-add-form""><form id=""product_addtocart_form"" action=""https://www.ahmedelsallab.com/ar/checkout/cart/add/uenc/aHR0cHM6Ly93d3cuYWhtZWRlbHNhbGxhYi5jb20vYXIvcm9jYS1pbnNwaXJhLXBhcnRpYWwtc29mdC1iYXNpbi0zNy01NS5odG1s/product/8910/"" method=""post"" novalidate=""novalidate"" data-product-sku=""SNRCA044383"">\n<div class=""sticky-addcart-wrap"">\n<div class=""sticky-addcart"">\n<div class=""box-tocart"">\n<div class=""fieldset-add"">\n<div class=""field""> <a href=""https://wa.me/201012232223"">https://wa.me/201012232223</a></div>\n</div>\n</div>\n</div>\n</div>\n</form></div>",,,taxable,,1,,,0,0,,,,,1,,,,"المطبخ > اجهزة المطبخ > افران",,,,,,,,,,,,0,"{""total"":0,""to_translate"":{""ar"":2,""en"":2}}",,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,variation,,"خلاط بانيو 14102 بروفايل ستار نيكل كلودى - نيكل",1,0,visible,,,,,taxable,parent,backorder,,,0,0,,,,,0,,4399,5300,,,,,,,id:8699,,,,,,0,"{""total"":18,""to_translate"":{""en"":18}}",,yes,yes,,product,,,,1,1,1,,8935631479843536,,,,pa_اللون,%d9%86%d9%8a%d9%83%d9%84,,1,,,,,,,,,,,,,,,,,,
8707,variation,,"خلاط حوض عالي 14021 بروفايل نيكل كلودي - نيكل",1,0,visible,,,,,taxable,parent,backorder,,,0,0,,,,,0,,3818,4600,,,,,,,id:8706,,,,,,0,"{""total"":12,""to_translate"":{""en"":12}}",,yes,yes,,product,,,,1,1,1,,5632405486869249,,,,pa_اللون,%d9%86%d9%8a%d9%83%d9%84,,1,,,,,,,,,,,,,,,,,,
8712,variation,,"خلاط حوض 1215 سيرافيت ايديال ستاندرد - نيكل",1,0,visible,,,,,taxable,parent,backorder,,,0,0,,,,,0,,1769,2900,,,,,,,id:8711,,,,,,0,"{""total"":16,""to_translate"":{""en"":16}}",,yes,yes,,product,,,,1,1,1,,5776265875816284,,,,pa_اللون,%d9%86%d9%8a%d9%83%d9%84,,1,,,,,,,,,,,,,,,,,,
8717,variation,,"خلاط حوض 1262 ستريم - ايديال ستاندرد - نيكل",1,0,visible,,,,,taxable,parent,backorder,,,0,0,,,,,0,,1281,2100,,,,,,,id:8716,,,,,,0,"{""total"":11,""to_translate"":{""en"":11}}",,yes,yes,,product,,,,1,1,1,,6243915858981632,,,,pa_اللون,%d9%86%d9%8a%d9%83%d9%84,,1,,,,,,,,,,,,,,,,,,
8722,variation,,"خلاط بانيو 13102EG.BK2 باشون أسود مط كلودي - أسود-مط",1,0,visible,,,,,taxable,parent,backorder,,,0,0,,,,,0,,,6500,,,,,,,id:8721,,,,,,0,"{""total"":22,""to_translate"":{""en"":22}}",,yes,yes,,product,,,,1,1,1,,6049709321732279,,,,pa_اللون,%d8%a3%d8%b3%d9%88%d8%af-%d9%85%d8%b7,,1,,,,,,,,,,,,,,,,,,
